Id,SalePrice
2735,122750.56817216473
2736,135883.5404160781
2737,117699.60412091506
2738,136819.21881334193
2739,160204.20398661515
2740,135361.9763988377
2741,132232.95540775385
2742,154676.07787403237
2743,143725.6141311731
2744,163218.14389271667
2745,153247.74030639292
2746,121727.00501125766
2747,134405.07568928532
2748,121388.29058246793
2749,129901.26904620037
2750,125680.91719528071
2751,125707.08838629359
2752,215301.81790606413
2753,155325.80544315037
2754,253131.44853234454
2755,133363.3545882351
2756,98058.6692117607
2757,77564.46379263609
2758,91878.53509393995
2759,156073.18936937515
2760,115973.96359266022
2761,132253.18930972982
2762,134277.31670536046
2763,214493.2338949074
2764,150233.1154513254
2765,307274.12435479637
2766,129517.10311462189
2767,76718.19066624955
2768,114116.71222576305
2769,120093.73328339534
2770,157670.0182084791
2771,111082.26873738412
2772,106066.97424888672
2773,152123.66607552825
2774,131994.84240021027
2775,120248.70139254903
2776,134501.87060098976
2777,141049.84382942098
2778,130853.07856645163
2779,105410.2949654824
2780,104512.50020725052
2781,101366.35596535521
2782,95331.44752603608
2783,89282.49817977505
2784,122003.32842448741
2785,130292.25712572467
2786,71748.73679056256
2787,128125.31479746151
2788,72557.54809098807
2789,166353.16827861094
2790,99021.56443113694
2791,103184.90167702286
2792,66533.50098860676
2793,153346.86382666504
2794,86704.84798436513
2795,116481.61138245928
2796,91608.65376172894
2797,204439.69206009575
2798,110330.85351589903
2799,113082.46110402257
2800,73795.88760111068
2801,117582.54291614676
2802,123762.59011890012
2803,161623.88744761675
2804,126008.0074054082
2805,107083.07160819464
2806,81283.63004186252
2807,159949.4267686771
2808,143909.7555686597
2809,125178.60391858354
2810,127663.77116242745
2811,160641.9716705783
2812,170853.80641893714
2813,159512.61267061788
2814,162143.40727883653
2815,101147.58704584962
2816,245927.51604911202
2817,152029.00858049007
2818,129656.22384332445
2819,172622.4137380153
2820,130904.34021384882
2821,114982.69227916696
2822,195359.71035431846
2823,342361.19070137065
2824,171936.02060551388
2825,145553.76907351232
2826,129874.93587005485
2827,134849.13456600902
2828,215968.85509155976
2829,242371.98975004078
2830,238600.20578027953
2831,185221.3987366374
2832,257276.03277045814
2833,278662.4320914489
2834,219024.22689271226
2835,214120.2161087754
2836,183518.09865913301
2837,170318.86809594615
2838,145145.02126448185
2839,171966.67486925304
2840,194170.82256955563
2841,195649.7377027894
2842,226240.918774222
2843,147804.29107089876
2844,171424.42945039002
2845,128132.14087075688
2846,198918.7419771453
2847,197744.72243266652
2848,218338.86061246964
2849,196033.27225542307
2850,282379.6558203043
2851,222590.53652645365
2852,231640.73139925383
2853,230986.6837091088
2854,141112.61818082113
2855,205747.82551166587
2856,203378.8750814301
2857,185508.52985209465
2858,213478.68327564854
2859,113580.00482413346
2860,119655.19479643807
2861,127420.80378351921
2862,205504.52048328274
2863,128715.34165415901
2864,234348.6776061677
2865,148613.38483765593
2866,172619.1343982742
2867,97088.26795043406
2868,108935.04345190738
2869,110773.41806381276
2870,126447.9064521733
2871,89599.16490661737
2872,58045.564222024695
2873,100401.26997518803
2874,124456.38709494066
2875,125906.26186298556
2876,177684.24743090797
2877,130983.78280799786
2878,159385.61151305362
2879,127521.3055854494
2880,99314.20604219096
2881,136158.92534941444
2882,147562.31033712305
2883,167829.49230633647
2884,191494.3171243101
2885,153636.27657983731
2886,218725.14818632472
2887,109346.36781575886
2888,132617.6443578027
2889,68830.41529872431
2890,84571.7510885633
2891,130950.64482604276
2892,68706.12569347782
2893,97550.39281284832
2894,66365.84886333674
2895,283110.7838880274
2896,251310.71041338178
2897,200979.1351386452
2898,166253.76166588627
2899,204869.1392169072
2900,157746.0485537933
2901,209361.88229829146
2902,181571.34201671486
2903,342538.5287592945
2904,347118.42736074474
2905,77486.03728969343
2906,214093.436828817
2907,120313.34582910455
2908,127024.81178121112
2909,159388.9632434615
2910,85967.18713418956
2911,92269.10777177817
2912,144126.1795355186
2913,97626.69248289069
2914,87471.39873890734
2915,97120.45795657465
2916,98661.53007413313
2917,184435.36303922138
2918,109901.8264654821
2919,240479.3199639271
